antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len
"85099B, 23199",20725,0.04045540796963947,0.11476280834914611,0.014193548387096775,0.350844277673546,3.057125237003286,1.0,0.009550772155590522,1.3636746333812286,0.7012652841263355,0.10064585575888052,0.2666872467074482,0.23726076317539735,2,1
20718,21931,0.04197343453510437,0.0859203036053131,0.014724857685009488,0.3508137432188065,4.083013309989201,1.0,0.011118487446395587,1.408039198067582,0.7881648308386436,0.13011401743796108,0.2897924991204663,0.261095917545799,1,1
"22720, 22666",DOT,0.028994307400379508,0.051233396584440226,0.0101707779886148,0.3507853403141361,6.846810160946286,1.0,0.008685301138879987,1.4614066230029992,0.8794454989960695,0.14517876489707474,0.3157277486910995,0.2746519294163273,2,1
"21929, 21928",23201,0.028994307400379508,0.06406072106261859,0.0101707779886148,0.3507853403141361,5.475825661894246,1.0,0.00831338174983527,1.4416484054599987,0.8417861447083351,0.1227106227106227,0.3063495952184529,0.25477655641299224,2,1
"20723, 20719","21212, 22355, 20724",0.030512333965844404,0.015863377609108158,0.010702087286527514,0.35074626865671643,22.110440619867173,1.0,0.010218058611092108,1.5157966367859714,0.9848217066918084,0.30000000000000004,0.3402808953842541,0.5126937084910377,2,3
"20723, 20719","22355, 20724, 20728",0.030512333965844404,0.015939278937381403,0.010702087286527514,0.35074626865671643,22.005152807391617,1.0,0.010215742684415384,1.5156797312918493,0.9845984964960997,0.2993630573248408,0.340230010763767,0.511087420042644,2,3
"20727, 23206","22383, 23209",0.030512333965844404,0.027476280834914612,0.010702087286527514,0.35074626865671643,12.765420136884638,1.0,0.009863721829553269,1.497910096185304,0.950670546748377,0.22632423756019263,0.33240319125515017,0.37012451554382786,2,2
"20727, 23206",23204,0.030512333965844404,0.04250474383301708,0.010702087286527514,0.35074626865671643,8.251932302771856,1.0,0.009405168347561832,1.4747628083491462,0.9064749279980544,0.17174177831912305,0.32192485846628927,0.30126599147121536,2,1
"21931, DOT",82580,0.02922201138519924,0.045920303605313094,0.010246679316888045,0.35064935064935066,7.636041644306107,1.0,0.008904795682121781,1.469282732447818,0.8952016911360149,0.15789473684210528,0.31939579910940297,0.2868949232585596,2,1
"85099B, 21931, 22411",22379,0.02922201138519924,0.05328273244781784,0.010246679316888045,0.35064935064935066,6.580919080919081,1.0,0.008689650702663388,1.4579445920303606,0.8735731039874902,0.1418067226890756,0.3141028778004646,0.2714785214785215,3,1
"21931, DOT",22630,0.02922201138519924,0.06231499051233397,0.010246679316888045,0.35064935064935066,5.627046522296218,1.0,0.008425709954668039,1.4440349146110059,0.8470390640836301,0.12605042016806722,0.30749596849645416,0.25754148409446825,2,1
"22379, 85099B","20712, 22386",0.030740037950664136,0.03225806451612903,0.01077798861480076,0.3506172839506173,10.869135802469136,1.0,0.009786374487359981,1.4902489881025391,0.936793430906504,0.20639534883720936,0.3289711934156379,0.3423674655047204,2,2
"22379, 85099B",21930,0.030740037950664136,0.05130929791271347,0.01077798861480076,0.3506172839506173,6.833406384688437,1.0,0.009200738849742015,1.460911537434795,0.8807338943606825,0.15122470713525027,0.3154958569525068,0.2803382277741252,2,1
"20712, 22386","20711, 22411",0.03225806451612903,0.020037950664136623,0.011309297912713472,0.35058823529411764,17.49621212121212,1.0,0.010662912407418743,1.5089995324918186,0.9742729306487695,0.2759259259259259,0.3373092711641236,0.4574910873440285,2,2
"85099B, 21928","21929, 22386",0.039620493358633775,0.02777988614800759,0.013889943074003794,0.3505747126436782,12.619731800766285,1.0,0.012789290279373058,1.4970469009756344,0.9587449616691693,0.25957446808510637,0.33201825584202205,0.4252873563218391,2,2
"21931, 20712","85099B, 23199",0.03377609108159393,0.04045540796963947,0.011840607210626186,0.350561797752809,8.66538777747328,1.0,0.010474181666300602,1.4774994583166452,0.9155210788164441,0.1897810218978102,0.32318080093286333,0.32162236229103863,2,2
85066,85123A,0.03377609108159393,0.1433776091081594,0.011840607210626186,0.350561797752809,2.445024714342646,1.0,0.006997872026327824,1.3190206364943569,0.6116658609785084,0.07162534435261708,0.2418617477754083,0.2165725876005972,1,1
"20712, 22411","20711, 85099B, 22386",0.029449715370018975,0.01760910815939279,0.01032258064516129,0.35051546391752575,19.905350159971558,1.0,0.009803997421947295,1.5125701033101413,0.9785811876952235,0.2809917355371901,0.338873617948961,0.468361180234625,2,3
"20712, 22411","22379, DOT",0.029449715370018975,0.02557874762808349,0.01032258064516129,0.35051546391752575,13.703386460277157,1.0,0.009569293807992683,1.5002993885726332,0.9551543617368742,0.2308998302207131,0.3334663683683909,0.37703814738902997,2,2
"22382, 20727","20726, 22383",0.038330170777988615,0.03324478178368121,0.013434535104364327,0.35049504950495053,10.542859080428594,1.0,0.012160256941118861,1.4884493451196374,0.9412264390726793,0.23107049608355096,0.32815987102361016,0.37730231927302327,2,2
"85099B, 21930",20713,0.03096774193548387,0.04713472485768501,0.010853889943074005,0.3504901960784314,7.435923242082663,1.0,0.009394233947481179,1.4670529519172248,0.8931773951747322,0.1613995485327314,0.3183613456534438,0.2903819740456569,2,1
"85099B, 21930",85099F,0.03096774193548387,0.05791271347248577,0.010853889943074005,0.3504901960784314,6.052042376583661,1.0,0.009060463977474445,1.4504589166159467,0.8614434832810332,0.13910505836575876,0.3105630304006875,0.26895414128954337,2,1
"85099B, 21930",23203,0.03096774193548387,0.08705882352941176,0.010853889943074005,0.3504901960784314,4.0259009009009015,1.0,0.00815787476280835,1.4055849056603775,0.7756278342163829,0.10127478753541078,0.2885524054982818,0.23758162811768127,2,1
21929,"85099B, 22411",0.06216318785578748,0.0501707779886148,0.02178368121442125,0.3504273504273504,6.984690381059519,1.0,0.01866490571744398,1.462237091780685,0.9136234790641853,0.24056999161777032,0.3161163770081782,0.3923089853498325,1,2
"22356, 20719","20723, 20727, 20724",0.02967741935483871,0.017077798861480076,0.010398481973434535,0.35038363171355497,20.516908212560384,1.0,0.009891656974964804,1.5130810261620522,0.9803540922503494,0.28601252609603345,0.3390968608359912,0.479636260301222,2,3
"22382, 20725","20726, 20727",0.04159392789373814,0.0327134724857685,0.014573055028462997,0.3503649635036496,10.710112283435228,1.0,0.013212373212736156,1.4889691490949406,0.9459772049312322,0.2439644218551461,0.32839441259891583,0.39792030077734686,2,2
23207,23201,0.05351043643263757,0.06406072106261859,0.018747628083491463,0.350354609929078,5.46910187892844,1.0,0.015319710941241283,1.4406925581896373,0.8633530189052917,0.18970814132104458,0.30588938332784066,0.3215043191825485,1,1
22557,22553,0.04182163187855788,0.0406831119544592,0.014648956356736242,0.3502722323049001,8.609769889210932,1.0,0.012947522224902693,1.476490517634338,0.9224304228478366,0.21588366890380312,0.32271830529449,0.35517342958528586,1,1
21993,20719,0.03142314990512334,0.06079696394686907,0.011005692599620493,0.35024154589371975,5.760839409675103,1.0,0.009095260487741647,1.4454648956356737,0.8532252093528503,0.13551401869158877,0.308181054400336,0.2656326331216414,1,1
"23209, 20725","85099B, 23203",0.03445920303605313,0.0428842504743833,0.01206831119544592,0.35022026431718056,8.166640676776732,1.0,0.010590554101300187,1.4729849162190847,0.9088695511161407,0.18488372093023256,0.3211064220760391,0.3158180967603602,2,2
22356,22384,0.05419354838709677,0.07908918406072106,0.018975332068311195,0.35014005602240894,4.427154739054931,1.0,0.014689208545020505,1.4170912124582868,0.8184774897680764,0.1660026560424967,0.2943291220716424,0.29503164029527357,1,1
"85099C, 22386","22411, 21928",0.030132827324478178,0.0298292220113852,0.010550284629981024,0.35012594458438284,11.737682747835226,1.0,0.00965144583388843,1.4928596855096128,0.9432263861785827,0.21351766513056833,0.33014468157559407,0.35190775600720414,2,2
22661,"20723, 20724",0.030132827324478178,0.036280834914611,0.010550284629981024,0.35012594458438284,9.650437907739004,1.0,0.009457040496311152,1.482932203639145,0.9242273421832264,0.18885869565217392,0.3256603386547408,0.3204604618319404,1,2
82582,21175,0.03165085388994308,0.058368121442125234,0.011081593927893738,0.3501199040767386,5.9984782005345005,1.0,0.009234193044298579,1.4489317098104568,0.8605274799373801,0.14038461538461536,0.3098363482356143,0.2699884305819324,1,1
"22383, 22384","20727, 20725, 20728",0.03468690702087286,0.024212523719165085,0.012144212523719165,0.35010940919037203,14.459847856060037,1.0,0.011304354964731807,1.5014642311796014,0.9642912604183047,0.25974025974025977,0.33398346811474416,0.4258384036547471,2,3
"22385, 85099B",21929,0.031878557874762806,0.06216318785578748,0.011157495256166983,0.35000000000000003,5.630341880341881,1.0,0.00917582247442651,1.4428258648372503,0.8494707957663662,0.1346153846153846,0.30691566850113305,0.26474358974358975,2,1
22411,21928,0.08523719165085389,0.05700189753320683,0.0298292220113852,0.34995547640249336,6.139365381628296,1.0,0.024970540346884916,1.450666943931793,0.9151188784140649,0.26536124240378123,0.31066189645869685,0.43662887002548106,1,1
20711,"85099B, 20712, 22386",0.038178368121442124,0.025806451612903226,0.013358633776091082,0.3499005964214712,13.558648111332008,1.0,0.012373385566505479,1.4985301371214363,0.9630125832185491,0.2638680659670165,0.33267942016773533,0.43377382762250033,1,3
21934,84032A,0.03081593927893738,0.023377609108159392,0.01077798861480076,0.3497536945812808,14.961054954897321,1.0,0.010057585632036986,1.5019268587200276,0.9628303141741827,0.24825174825174828,0.3341886163136998,0.4053963278101209,1,1
21934,"22355, 20724",0.03081593927893738,0.0377988614800759,0.01077798861480076,0.3497536945812808,9.253021939976657,1.0,0.009613181194617775,1.4797487206026105,0.9202866978675246,0.18635170603674545,0.3242095863460105,0.31744712841513845,1,2
23205,"20723, 20719",0.03407969639468691,0.030512333965844404,0.011916508538899431,0.34966592427616927,11.459822269498831,1.0,0.010876657461050161,1.4907532946895063,0.9449419464239418,0.2262247838616715,0.32919819559528146,0.3701065939788807,1,2
23205,20728,0.03407969639468691,0.08402277039848198,0.011916508538899431,0.34966592427616927,4.161561474560551,1.0,0.00905303803347868,1.4084718359283617,0.786509588174468,0.11222301644031452,0.29001065233166473,0.24574533792850922,1,1
23206,22384,0.07445920303605313,0.07908918406072106,0.02603415559772296,0.34964322120285424,4.420872782483306,1.0,0.020145237983789956,1.4160086370476999,0.8360520946352721,0.20416666666666664,0.29378961834233946,0.33940894265516997,1,1
"85099B, 85099C",85099F,0.04189753320683112,0.05791271347248577,0.014648956356736242,0.34963768115942023,6.037321689744903,1.0,0.012222556520925073,1.4485576104824172,0.8708501095335883,0.17201426024955432,0.3096581090295973,0.30129328356791457,2,1
"22411, 21929","21928, 22386",0.031043643263757116,0.02823529411764706,0.010853889943074005,0.34963325183374083,12.382844335778321,1.0,0.00997736354503851,1.4941795665634676,0.9486940288287617,0.2241379310344828,0.33073639716547176,0.36702092699213923,2,2
"20726, 22384","22382, 20727, 20725",0.02952561669829222,0.023908918406072108,0.01032258064516129,0.3496143958868895,14.622760843840535,1.0,0.009616655084632861,1.5007882637946164,0.959956777173563,0.23943661971830985,0.3336834887876958,0.39068021381646056,2,3
84029E,21479,0.02952561669829222,0.036053130929791274,0.01032258064516129,0.3496143958868895,9.697199296441617,1.0,0.009258089720554929,1.482115937028898,0.9241639523007701,0.18681318681318682,0.3252889500637613,0.31796509268028683,1,1
"85099B, 21931, 22386",85099F,0.03127134724857685,0.05791271347248577,0.010929791271347248,0.3495145631067961,6.035195765310666,1.0,0.00911878269824181,1.4482834404825964,0.8612373440587809,0.13967022308438407,0.309527422569452,0.2691216327984832,3,1
"20724, 20725","22355, 22382",0.029753320683111956,0.018595825426944972,0.010398481973434535,0.3494897959183673,18.793992086630567,1.0,0.009845194416139475,1.5086683781672063,0.9758255575522007,0.27399999999999997,0.33716380983948097,0.4543367346938776,2,2
"20724, 20725","20726, 20719",0.029753320683111956,0.020872865275142316,0.010398481973434535,0.3494897959183673,16.74373840445269,1.0,0.009777444919327834,1.5051679874986048,0.9691104346500341,0.25849056603773585,0.3356223303274798,0.4238358070500927,2,2
21479,22111,0.036053130929791274,0.05290322580645161,0.012599620493358634,0.34947368421052627,6.605905006418484,1.0,0.010692293566750322,1.4558930994884642,0.8803600227682383,0.16500994035785288,0.31313638319231313,0.2938186211583478,1,1
"22355, 20724",23205,0.0377988614800759,0.03407969639468691,0.013206831119544592,0.3493975903614458,10.252368046797434,1.0,0.011918657396238779,1.4846552814674256,0.9379136258170513,0.22509702457956018,0.32644297131950717,0.3684627150025492,2,1
"23199, 23203",85099F,0.03149905123339659,0.05791271347248577,0.011005692599620493,0.34939759036144574,6.03317595414423,1.0,0.009181497070885647,1.4480230515145125,0.8613825532374877,0.1403678606001936,0.3094032591856306,0.2697184544205656,2,1
"20723, 20724",22423,0.036280834914611,0.12683111954459203,0.01267552182163188,0.34937238493723854,2.754626673577569,1.0,0.008073982911399243,1.3420409159411095,0.6609543769828227,0.08425832492431887,0.25486623535710345,0.2246562702663452,2,1
22722,22960,0.056925996204933584,0.08098671726755219,0.019886148007590133,0.34933333333333333,4.313464542330522,1.0,0.015275898447767427,1.4124179550191307,0.814536071390173,0.1684887459807074,0.29199427375839665,0.2974407997500781,1,1
22355,23204,0.06368121442125237,0.04250474383301708,0.02223908918406072,0.34922526817640054,8.216148050400138,1.0,0.019532335478109956,1.4713159705569574,0.9380229014222918,0.2649186256781194,0.3203363383451508,0.43621977694534314,1,1
"22383, 20727","22382, 20728",0.04303605313092979,0.035901328273244784,0.015028462998102466,0.3492063492063492,9.726836471022516,1.0,0.013483411527064152,1.4814199102142824,0.9375396573604061,0.23515439429928736,0.3249719454254173,0.3839055001845699,2,2
"22383, 20727",23207,0.04303605313092979,0.05351043643263757,0.015028462998102466,0.3492063492063492,6.525948440842058,1.0,0.012725585012728234,1.4543620123108252,0.8848458410244578,0.1843575418994413,0.31241328394495993,0.3150287065180682,2,1
22835,22111,0.044781783681214424,0.05290322580645161,0.015635673624288426,0.34915254237288135,6.599834642414221,1.0,0.013266572810185468,1.4551747311827958,0.8882588688182494,0.19056429232192415,0.3127973029141458,0.3223524548306301,1,1
"22356, 22355","21212, 20723, 20724",0.03043643263757116,0.01540796963946869,0.01062618595825427,0.34912718204488774,22.658870066213773,1.0,0.01015722232824084,1.512725686492617,0.9858736496007515,0.3017241379310345,0.3389416145113626,0.5193911772293405,2,3
"22356, 22355","22423, 20724",0.03043643263757116,0.01950664136622391,0.01062618595825427,0.34912718204488774,17.897862348020993,1.0,0.010032473382325937,1.5064284935331196,0.9737653492585385,0.2702702702702703,0.3361782492213497,0.44693713187847495,2,2
22729,"22728, 22726",0.03043643263757116,0.030208728652751423,0.01062618595825427,0.34912718204488774,11.557162370455769,1.0,0.009706740023548134,1.4899858230277652,0.9421492316983157,0.212443095599393,0.3288526746060418,0.3504429880073685,1,2
"23209, 23203",22383,0.03696394686907021,0.09343453510436432,0.012903225806451613,0.3490759753593429,3.736048720844308,1.0,0.009449516615117615,1.3927362189406138,0.760446647133002,0.10981912144702842,0.28198894636297245,0.2435875408884448,2,1
"85099B, 20713","21931, 22411",0.029146110056925995,0.03908918406072106,0.0101707779886148,0.3489583333333333,8.92723503236246,1.0,0.009031480327945587,1.4759590132827323,0.9146414748242992,0.17516339869281045,0.3224744108741443,0.3045762540453074,2,2
21992,20719,0.03240986717267552,0.06079696394686907,0.011309297912713472,0.34894613583138173,5.739532259149131,1.0,0.009338876386693503,1.442588835952111,0.8534293048731951,0.1380908248378128,0.30680178920142676,0.26748180699184565,1,1
84596B,"84596F, 84596G",0.038937381404174576,0.015028462998102466,0.013586337760910816,0.3489278752436647,23.217801799673143,1.0,0.013001168765235174,1.5128455044370461,0.9956995329358331,0.3364661654135338,0.338993970589141,0.6264841396420344,1,2
"85099C, 22411","85099B, DOT",0.030891840607210626,0.03612903225806452,0.01077798861480076,0.3488943488943489,9.656897156897156,1.0,0.00966189630899186,1.4803603164942178,0.9250227240636804,0.19163292847503377,0.32448878232010764,0.32360683831272063,2,2
"85099C, 22411",22385,0.030891840607210626,0.050094876660341556,0.01077798861480076,0.3488943488943489,6.964671282853101,1.0,0.009230465669771612,1.4589108875443058,0.8837178774400791,0.1535135135135135,0.3145571751244943,0.28202293202293205,2,1
"85099B, 85123A",20724,0.02937381404174573,0.07582542694497153,0.010246679316888045,0.3488372093023256,4.600530763321461,1.0,0.008019397326170475,1.419268094334508,0.806318423522052,0.10791366906474821,0.295411484277114,0.24198617221873037,2,1
82580,82578,0.045920303605313094,0.02193548387096774,0.016015180265654648,0.34876033057851236,15.899368011667475,1.0,0.015007896186570361,1.5018503356803665,0.9822076937868317,0.3089311859443631,0.33415469155454763,0.539432068403443,1,1
22356,"20724, 22355, 20719",0.05419354838709677,0.02535104364326376,0.01889943074003795,0.3487394957983193,13.756415739948674,1.0,0.017525567729693332,1.496557752341311,0.9804401781751837,0.31163954943679595,0.3317999265744769,0.5471242389171237,1,3
"85099B, DOT",22196,0.03612903225806452,0.03453510436432638,0.012599620493358634,0.3487394957983193,10.09811616954474,1.0,0.011351900593744262,1.482455775234131,0.9347429880163224,0.21699346405228756,0.32544362084456424,0.35678733031674204,2,1
"85099B, DOT",22219,0.03612903225806452,0.038785578747628086,0.012599620493358634,0.3487394957983193,8.991473301649426,1.0,0.011198335067637878,1.4759292403746096,0.9220980306769246,0.20219244823386115,0.32246074361519717,0.33679636238056865,2,1
"85099B, DOT",22090,0.03612903225806452,0.055939278937381404,0.012599620493358634,0.3487394957983193,6.2342508238030625,1.0,0.010578588480137112,1.4495900104058272,0.8710665957000694,0.15854823304680038,0.31014977143775985,0.2869884724581827,2,1
23170,"23172, 22698, 22697",0.0313472485768501,0.01222011385199241,0.010929791271347248,0.3486682808716707,28.532326711082366,1.0,0.010546724324791432,1.5165542489930377,0.9961795216702362,0.33488372093023255,0.34061046568958514,0.6215391093799347,1,3
"22411, 21928","85099B, 23199",0.0298292220113852,0.04045540796963947,0.010398481973434535,0.3486005089058524,8.616907513760985,1.0,0.009191728627546997,1.473050877609108,0.9111273037928563,0.17363751584283904,0.32113682208785044,0.30281807809270106,2,2
"22411, 22386","85099B, 21931, 21928",0.03483870967741935,0.02125237191650854,0.012144212523719165,0.3485838779956427,16.402116402116402,1.0,0.011403807308563383,1.5024921782285037,0.972927807486631,0.2763385146804836,0.3344391308718568,0.46000622471210706,2,3
22557,22555,0.04182163187855788,0.03825426944971537,0.014573055028462997,0.3484573502722323,9.108979344914008,1.0,0.012973199053753838,1.4761055641593506,0.9290735899873257,0.2224797219003476,0.3225416770449578,0.36470486561230664,1,1
20724,20727,0.07582542694497153,0.09206831119544592,0.026413662239089183,0.3483483483483484,3.783585729175177,1.0,0.019432543234591995,1.393277660700076,0.7960622083012371,0.18669527896995708,0.2822679727043546,0.3176201758229788,1,1
"20727, 20728","20726, 20725",0.038785578747628086,0.03908918406072106,0.01351043643263757,0.34833659491193736,8.91132939410636,1.0,0.011994339806069945,1.4745508316665812,0.9236058862776552,0.20990566037735844,0.32182738056593796,0.3469838314365512,2,2
"21931, 20712","22385, 85099B",0.03377609108159393,0.031878557874762806,0.011764705882352941,0.34831460674157305,10.92629748528625,1.0,0.010687972808025088,1.4855656611921741,0.9402351569824899,0.21830985915492962,0.3268557384414132,0.35868111289459603,2,2
"20726, 22382","22384, 20728",0.03552182163187856,0.037191650853889945,0.012371916508538899,0.3482905982905983,9.364752311180881,1.0,0.011050801320711916,1.477358384919277,0.9261138612068803,0.20503144654088046,0.3231161712635895,0.34047182975754403,2,2
"20723, 20719","23204, 22355, 20724",0.030512333965844404,0.016774193548387096,0.01062618595825427,0.34825870646766166,20.761576731725985,1.0,0.010114366162698169,1.5086136419601084,0.9817908311057923,0.2898550724637681,0.3371397605150102,0.4908714346817946,2,3
"20723, 20719","22382, 20724",0.030512333965844404,0.021859582542694496,0.01062618595825427,0.34825870646766166,15.931626589275842,1.0,0.009959199075357632,1.5008108695337283,0.9667289259710774,0.2545454545454546,0.33369352508042543,0.4171849087893864,2,2
"20727, 23206",22662,0.030512333965844404,0.050246679316888046,0.01062618595825427,0.34825870646766166,6.930979543370759,1.0,0.009093042498262694,1.457255095093935,0.8826520226817729,0.1515151515151515,0.3137783471358941,0.279869534502713,2,1
"20712, 22386","85099B, 21931, DOT",0.03225806451612903,0.021480075901328274,0.011233396584440229,0.3482352941176471,16.21201413427562,1.0,0.010540490910203832,1.501339233725399,0.9695945945945945,0.2642857142857143,0.3339280173751164,0.4356017459987529,2,3
23204,20727,0.04250474383301708,0.09206831119544592,0.014800759013282733,0.34821428571428575,3.7821296078200453,1.0,0.010887419030781807,1.3929910841932887,0.7682530971472709,0.123574144486692,0.28212031552296557,0.25448636791897306,1,1
23204,85099B,0.04250474383301708,0.14671726755218217,0.014800759013282733,0.34821428571428575,2.373369484886557,1.0,0.008564579140097001,1.3091461100569262,0.6043456609449475,0.08485639686684072,0.23614332096474958,0.22454687384524427,1,1
"22355, 20719",23206,0.03400379506641366,0.07445920303605313,0.011840607210626186,0.3482142857142857,4.676578200087374,1.0,0.00930871172977975,1.4200077980816719,0.8138421647496842,0.12254516889238021,0.29577851519482645,0.2536178462210572,2,1
21754,85123A,0.05275142314990512,0.1433776091081594,0.018368121442125237,0.34820143884892085,2.4285621793724363,1.0,0.01080474851383903,1.314244065496312,0.6209919342021615,0.10333048676345005,0.23910632259742443,0.23815577500942603,1,1
"21929, 21928","85099B, 23199",0.028994307400379508,0.04045540796963947,0.010094876660341557,0.3481675392670157,8.606205121656533,1.0,0.008921900125662068,1.4720724263277019,0.9101952489290137,0.17007672634271098,0.3206855979942202,0.2988492480575229,2,2
"22379, 85099B","20712, 22411",0.030740037950664136,0.029449715370018975,0.010702087286527514,0.34814814814814815,11.821783123329515,1.0,0.009796801918416875,1.488912368466448,0.9444425931788268,0.21625766871165647,0.3283688004889225,0.3557751050019091,2,2
"22379, 85099B","22411, 22386",0.030740037950664136,0.03483870967741935,0.010702087286527514,0.34814814814814815,9.993141289437586,1.0,0.009631144028891474,1.4806451612903224,0.9284726503273965,0.1950207468879668,0.32461873638344224,0.3276688453159041,2,2
DOT,22219,0.051233396584440226,0.038785578747628086,0.017836812144212524,0.34814814814814815,8.976226715952743,1.0,0.01584969520647826,1.474590305330343,0.9365787234042554,0.24710830704521555,0.32184553473245836,0.40401536565920126,1,1
DOT,21080,0.051233396584440226,0.06998102466793168,0.017836812144212524,0.34814814814814815,4.974893548646261,1.0,0.014251446554014887,1.4267336553389685,0.8421361702127661,0.17254038179148312,0.299098331172109,0.30151442114565763,1,1
DOT,22720,0.051233396584440226,0.09555977229601519,0.017836812144212524,0.34814814814814815,3.6432500808990085,1.0,0.012940960432651975,1.3874935311367949,0.7646978723404255,0.1383166568569747,0.27927591908793653,0.2674021121995705,1,1
21935,22699,0.039468690702087285,0.07324478178368121,0.013738140417457306,0.3480769230769231,4.752241929055401,1.0,0.010847264779695314,1.4215714261725245,0.8220169347603528,0.1388036809815951,0.2965531090531091,0.2678208449581507,1,1
21935,20724,0.039468690702087285,0.07582542694497153,0.013738140417457306,0.3480769230769231,4.5905039655039666,1.0,0.01074541009401251,1.4176129144206928,0.8142982814208785,0.13527653213751867,0.2945888191145255,0.2646290521290522,1,1
22726,22730,0.06869070208728653,0.04045540796963947,0.023908918406072108,0.34806629834254144,8.603702590362069,1.0,0.021130008029409966,1.471843823368604,0.948955382207216,0.28049866429207476,0.3205800886460199,0.4695303349123589,1,1
"85099B, 21931, 22411","85099C, 21928",0.02922201138519924,0.022390891840607212,0.0101707779886148,0.34805194805194806,15.544353951133612,1.0,0.009516471092323812,1.4995199467783515,0.9638331018869687,0.2454212454212454,0.33311990804226826,0.4011446180937706,3,2
"85099B, 21931, 22411",20713,0.02922201138519924,0.04713472485768501,0.0101707779886148,0.34805194805194806,7.384193905933037,1.0,0.008793406522185295,1.4615662586844274,0.8906007491860478,0.15366972477064217,0.31580248650505144,0.28191647322082103,3,1
22631,20719,0.02922201138519924,0.06079696394686907,0.0101707779886148,0.34805194805194806,5.724824488869433,1.0,0.008394168415973844,1.4406102345834877,0.8501657078174413,0.1273764258555133,0.305849718408309,0.257671417221979,1,1
22631,22355,0.02922201138519924,0.06368121442125237,0.0101707779886148,0.34805194805194806,5.465535656238875,1.0,0.00830988481577365,1.436186185051067,0.8416294213062911,0.12293577981651375,0.3037114474371284,0.2538829466123864,1,1
"85099B, 21930",22379,0.03096774193548387,0.05328273244781784,0.01077798861480076,0.34803921568627455,6.531932573599241,1.0,0.009127942706739304,1.4521076885762798,0.8739708557603947,0.14669421487603304,0.3113458403484861,0.27515920898273843,2,1
"23209, 20725","22383, 23206",0.03445920303605313,0.03316888045540797,0.011992409867172675,0.3480176211453744,10.492293269085371,1.0,0.010849436681081197,1.482909892815016,0.9369795185674241,0.2155525238744884,0.32565019301227094,0.35478684260930043,2,2
"20712, 22411","20711, 21931, 22386",0.029449715370018975,0.015180265654648957,0.010246679316888045,0.3479381443298969,22.920425257731956,1.0,0.009799624814117358,1.5103164305375345,0.98539025456989,0.29801324503311255,0.3378870945315138,0.5114690721649484,2,3
"20712, 22411","85099B, 21930",0.029449715370018975,0.03096774193548387,0.010246679316888045,0.3479381443298969,11.235502577319588,1.0,0.009334688131235844,1.4861048068341196,0.9386390691935385,0.2042360060514372,0.32709994920861535,0.3394102486355367,2,2
"22383, 22384","23206, 20725",0.03468690702087286,0.036280834914611,0.01206831119544592,0.3479212253829322,9.589669758201113,1.0,0.01080984124812317,1.477918316926251,0.9279073585597989,0.2048969072164949,0.3233726190769577,0.3402786043232653,2,2
"22383, 22384",85099B,0.03468690702087286,0.14671726755218217,0.01206831119544592,0.3479212253829322,2.371372035395826,1.0,0.00697914297750685,1.3085577474115866,0.5990835551256526,0.0712684894666069,0.2357998705230503,0.2150883933433026,2,1
20711,"DOT, 22386",0.038178368121442124,0.025958254269449716,0.013282732447817837,0.34791252485089463,13.402770511434317,1.0,0.012291688660528788,1.493728652751423,0.9621207611832612,0.2611940298507463,0.33053436569083905,0.4298042156418216,1,2
21672,"21668, 21673",0.02967741935483871,0.014345351043643264,0.01032258064516129,0.34782608695652173,24.246606855302506,1.0,0.009896847646446716,1.511337128399747,0.9880808041301627,0.30630630630630634,0.3383342596374691,0.5337014032666206,1,2
21993,"DOT, 21990",0.03142314990512334,0.015256166982922202,0.010929791271347248,0.3478260869565217,22.799048237075485,1.0,0.01045039444926529,1.5099405439595193,0.9871581380769532,0.3057324840764331,0.3377222672770289,0.5321219987021414,1,2
20712,22385,0.06307400379506642,0.050094876660341556,0.02193548387096774,0.3477737665463297,6.942302082193779,1.0,0.018775799430379974,1.4564043496222436,0.9135786238554742,0.24043261231281193,0.31337749694349926,0.3928262772125588,1,1
22960,22720,0.08098671726755219,0.09555977229601519,0.028159392789373815,0.34770384254920333,3.638600576319105,1.0,0.020420320528284765,1.3865484525289538,0.7890735402936909,0.18976982097186698,0.2787846698208924,0.3211910793365556,1,1
22766,85123A,0.03537001897533207,0.1433776091081594,0.012296015180265655,0.3476394849785408,2.424642781679341,1.0,0.007224746425472313,1.3131119544592031,0.6091124302890243,0.07387140902872778,0.23845031141168482,0.2166995730874705,1,1
22379,20725,0.05328273244781784,0.11476280834914611,0.018519924098671727,0.3475783475783476,3.0286671490375197,1.0,0.012405048086443979,1.3568482719189945,0.7075203751578819,0.12385786802030459,0.2629979190040924,0.2544770044770045,1,1
"20726, 20725","22384, 20728",0.03908918406072106,0.037191650853889945,0.013586337760910816,0.3475728155339806,9.34545274420448,1.0,0.012132546475161038,1.4757330351495437,0.9293225484744985,0.21670702179176754,0.3223706617784939,0.3564394689914801,2,2
23207,20726,0.05351043643263757,0.07392789373814042,0.018595825426944972,0.3475177304964539,4.700766015698953,1.0,0.014639911568471425,1.4193061628578498,0.8317774904669164,0.1708507670850767,0.29543038269738386,0.29952888578210785,1,1
