antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len,rule_score
"21935, DOT",22411,0.025426944971537,0.0852371916508538,0.0135104364326375,0.5313432835820895,6.233702369718637,1.0,0.0113431150510029,1.9518824254583689,0.8614866638664287,0.1390625,0.4876740591764046,0.3449236453529325,2,1,4.474975238770041
"22379, 85099B",22411,0.0307400379506641,0.0852371916508538,0.0153320683111954,0.4987654320987654,5.851500060464145,1.0,0.0127118738050401,1.8250193959675085,0.8553986369662809,0.1523378582202111,0.4520606179805206,0.3393203830128733,2,1,4.4747039326666815
"20727, 23207",20725,0.0228462998102466,0.1147628083491461,0.0138899430740037,0.6079734219269103,5.2976520065390496,1.0,0.0112680375473933,2.258105039719551,0.8302042240428669,0.1122699386503067,0.557150804586045,0.3645025839793281,2,1,4.473716783321503
21930,"85099B, 22386",0.0513092979127134,0.0608728652751423,0.0192789373814041,0.3757396449704142,6.172530950729685,1.0,0.0161555934022014,1.5043837513601983,0.8833141296973048,0.207516339869281,0.3352759898557511,0.346223937198424,1,2,4.4712956762884115
"85099B, DOT",82580,0.0361290322580645,0.045920303605313,0.0138899430740037,0.384453781512605,8.372195985832349,1.0,0.0122308869437473,1.549972476054167,0.9135631780308848,0.2037861915367482,0.3548272530969428,0.3434665601777901,2,1,4.470787099477582
"20726, 22662",22384,0.0212523719165085,0.079089184060721,0.0116888045540796,0.55,6.954174664107486,1.0,0.010007971799848,2.0464684798650645,0.8747929077514188,0.1318493150684931,0.511353333882799,0.3488963531669866,2,1,4.470729366602651
"21930, 22386",85099C,0.0248956356736242,0.0658823529411764,0.0122201138519924,0.4908536585365854,7.45045731707317,1.0,0.0105799307958477,1.8346741810496656,0.8878845001878293,0.1555555555555555,0.4549440928918106,0.3381687647521637,2,1,4.468998567960695
21935,21993,0.0394686907020872,0.0314231499051233,0.0129791271347248,0.3288461538461538,10.465091973244146,1.0,0.0117388965502342,1.4431517537230254,0.9416082680030776,0.2241153342070773,0.3070721790551741,0.3709448160535117,1,1,4.4666436197581465
"23209, 20727","22384, 20725",0.0280075901328273,0.0447058823529411,0.0116129032258064,0.4146341463414634,9.274711168164314,1.0,0.0103607991963388,1.6319607843137256,0.91788775482081,0.1900621118012422,0.3872401778204974,0.3371982276698828,2,2,4.4658719393521125
23204,23199,0.042504743833017,0.0694497153700189,0.0177609108159392,0.4178571428571428,6.01668618266979,1.0,0.0148089684548606,1.598491286480949,0.8708090693821967,0.1885576148267526,0.3744101025402004,0.3367974238875878,1,1,4.465297758447622
"20726, 22382","22383, 20727",0.0355218216318785,0.0430360531309297,0.0134345351043643,0.3782051282051282,8.788099760321982,1.0,0.0119058161013073,1.539034801150257,0.9188489461967446,0.2062937062937063,0.3502421132695562,0.3451872201872201,2,2,4.465242339173954
"20712, 21935",85099B,0.0141176470588235,0.1467172675521821,0.0109297912713472,0.7741935483870968,5.276771857216761,1.0,0.0088584886706105,3.778823529411764,0.8220962609387429,0.0729113924050632,0.7353673723536737,0.4243445755386079,2,1,4.46508503116632
"21216, DOT",85099B,0.0141176470588235,0.1467172675521821,0.0109297912713472,0.7741935483870968,5.276771857216761,1.0,0.0088584886706105,3.778823529411764,0.8220962609387429,0.0729113924050632,0.7353673723536737,0.4243445755386079,2,1,4.46508503116632
"21731, 85099B, DOT",21931,0.017685009487666,0.0859203036053131,0.0106261859582542,0.6008583690987125,6.993205841762841,1.0,0.0091066845738111,2.2901136479565816,0.8724330529615648,0.1142857142857142,0.5633404478016721,0.3622666403797449,3,1,4.4650449788193205
22367,21156,0.0405313092979127,0.0253510436432637,0.0122960151802656,0.3033707865168539,11.966796743591466,1.0,0.0112685041893356,1.399092856705637,0.9551488835564464,0.2294617563739376,0.2852511574144966,0.3942003633183072,1,1,4.463916504826457
"21993, DOT",22457,0.0174573055028463,0.0844781783681214,0.0104743833017077,0.6000000000000001,7.102425876010783,1.0,0.0089996219336115,2.288804554079697,0.8744689069138664,0.1145228215767635,0.5630906980600233,0.3619946091644205,2,1,4.463611859838243
"22355, 20728",22382,0.0204174573055028,0.0841745730550284,0.0116129032258064,0.5687732342007435,6.757067051933992,1.0,0.0098942724742464,2.123767584898253,0.8697651900266278,0.1248979591836734,0.5291386839544834,0.3533676811220129,2,1,4.463116119684886
23205,"22356, 22355, 20724",0.0340796963946869,0.0246679316888045,0.010853889943074,0.3184855233853007,12.910913140311804,1.0,0.0100132143204346,1.4311245054631594,0.9550955095509552,0.2266244057052298,0.301248775922283,0.3792427616926503,1,3,4.46305325866439
"22383, 20723",20728,0.0190512333965844,0.0840227703984819,0.0110815939278937,0.5816733067729084,6.922805615838363,1.0,0.0094808565184046,2.189621758380772,0.8721657275621865,0.1204620462046204,0.5433001173958458,0.3567806461597153,2,1,4.46234869273449
23205,"20723, 22355",0.0340796963946869,0.0308159392789373,0.0116888045540796,0.3429844097995545,11.130097534751554,1.0,0.0106386066993364,1.4751309941144308,0.9422656551369424,0.2196861626248216,0.322094102835706,0.3611473773135704,1,2,4.462142617313882
"22469, 22457",DOT,0.0219354838709677,0.0512333965844402,0.0103225806451612,0.4705882352941176,9.185185185185183,1.0,0.0091987513007284,1.7921146953405016,0.9111147757255936,0.1642512077294686,0.442,0.3360348583877995,2,1,4.461873638344186
"20723, 20724",23205,0.036280834914611,0.0340796963946869,0.0125996204933586,0.3472803347280335,10.190241447754657,1.0,0.0113631806545229,1.4798394394978838,0.9358192002474732,0.2181340341655716,0.3242510144618766,0.3584954012170234,2,1,4.458842478294707
"22385, 22411",85099C,0.0206451612903225,0.0658823529411764,0.0107779886148007,0.5220588235294118,7.924107142857143,1.0,0.0094178368121442,1.9544615384615385,0.8922229026331903,0.1422845691382765,0.4883501259445844,0.3428266467877474,2,1,4.458692276720911
"22382, 22384","22662, 20725",0.031650853889943,0.0268690702087286,0.0106261859582542,0.3357314148681055,12.495088674822853,1.0,0.0097757569429191,1.4649660567615888,0.9500380713501893,0.2218700475435815,0.3173903276567577,0.365605820428403,2,2,4.45767842093432
"22457, 22386",85099B,0.0147248576850094,0.1467172675521821,0.0112333965844402,0.7628865979381444,5.199705601570125,1.0,0.0090730056998008,3.5986271759755804,0.8197521533551116,0.0747852450732693,0.7221162540326501,0.4197257614626055,2,1,4.456047712075422
"22355, 22386",85099B,0.0147248576850094,0.1467172675521821,0.0112333965844402,0.7628865979381444,5.199705601570125,1.0,0.0090730056998008,3.5986271759755804,0.8197521533551116,0.0747852450732693,0.7221162540326501,0.4197257614626055,2,1,4.456047712075422
"20726, 22383, 20725",22662,0.0231499051233396,0.050246679316888,0.0106261859582542,0.4590163934426229,9.13525828339359,1.0,0.0094629800993054,1.7556046230809037,0.9116383616383618,0.1692865779927448,0.4303956671946422,0.3352483779901936,3,1,4.455807692276434
"21931, 22386","85099B, 23199",0.0385578747628083,0.0404554079696394,0.0138899430740037,0.3602362204724409,8.904525712428534,1.0,0.0123300685200321,1.4998420084659174,0.923297963254634,0.2132867132867132,0.3332631074770138,0.3517879038572336,2,2,4.455522442939788
"22383, 22355, 22356",20725,0.0143453510436432,0.1147628083491461,0.0101707779886148,0.708994708994709,6.177913552252177,1.0,0.0085244652160919,3.0419968949456613,0.8503313556964907,0.0855137204850031,0.6712685664927798,0.3988095238095238,3,1,4.454910624950657
"22961, 85099B",22379,0.0234535104364326,0.0532827324478178,0.0109297912713472,0.4660194174757281,8.746162144220396,1.0,0.0096801241498007,1.772943246506814,0.9069349448157936,0.1660899653979238,0.4359661529097023,0.3355738113019666,2,1,4.454853281321354
"22356, 20728",22382,0.0190512333965844,0.0841745730550284,0.0110815939278937,0.5816733067729084,6.910320844664625,1.0,0.0094779644905645,2.1892588777446464,0.8718996832907239,0.1202635914332784,0.5432244171003704,0.3566617210149483,2,1,4.454301174803501
"22383, 22662, 22382",20728,0.0163946869070208,0.0840227703984819,0.0100189753320683,0.611111111111111,7.273160694569907,1.0,0.0086414483183246,2.355370018975332,0.8768844397365116,0.1108312342569269,0.5754382572828048,0.3651761517615176,3,1,4.45314329686506
"23206, 23207",20727,0.0274762808349146,0.0920683111954459,0.0145730550284629,0.5303867403314917,5.760795798736523,1.0,0.0120433602540606,1.9333604196896972,0.849761147532454,0.1388286334056399,0.482765867235195,0.3443359917650863,2,1,4.4527236693600125
"20712, 22411, 22386",21929,0.0192789373814041,0.0621631878557874,0.0100948766603415,0.5236220472440946,8.423346120196515,1.0,0.0088964364542413,1.968682233757273,0.8986065116354852,0.1414893617021276,0.4920460078051915,0.3430076048186284,3,1,4.452496511830606
"22379, 85099B",21935,0.0307400379506641,0.0394686907020872,0.0118406072106261,0.3851851851851852,9.75925925925926,1.0,0.0106273381605809,1.5623099609062436,0.9259984338292876,0.2028608582574772,0.3599221505187526,0.3425925925925926,2,1,4.45102880658433
"84991, 21977",21975,0.0261100569259962,0.0439468690702087,0.0110056925996204,0.4215116279069767,9.59139153311644,1.0,0.009858237346478,1.652674758994212,0.9197546889403088,0.1863753213367609,0.3949202681545267,0.3359717034180824,2,1,4.449472816375522
"20712, 20713",22411,0.0213282732447817,0.0852371916508538,0.0119924098671726,0.5622775800711743,6.596622544468141,1.0,0.0101744477530254,2.0898239767976428,0.8668966823937343,0.1268057784911717,0.5214907996546401,0.3514860740961392,2,1,4.448144271950992
"22383, 23204",20725,0.0153320683111954,0.1147628083491461,0.0106261859582542,0.6930693069306931,6.03914558122479,1.0,0.0088666347410605,2.884159882475364,0.847406151237185,0.0889453621346886,0.6532785834529609,0.3928309497616428,2,1,4.447639483420261
22729,22725,0.0304364326375711,0.0297533206831119,0.0107020872865275,0.3516209476309226,11.81787241080971,1.0,0.0097965023458119,1.496418916946431,0.9441179834482052,0.2162576687116564,0.331737932022014,0.3556574125909715,1,1,4.447157654238359
"22383, 22382, 20728",23206,0.0223908918406072,0.0744592030360531,0.0118406072106261,0.5288135593220339,7.10205774114964,1.0,0.0101733992489081,1.9642772309666496,0.8788745222169135,0.1392857142857142,0.4909068922476461,0.3439174830249313,3,1,4.446934736142961
"20724, 23206",22383,0.0205692599620493,0.0934345351043643,0.0120683111954459,0.5867158671586715,6.279432615609665,1.0,0.010146431953451,2.1935646516671183,0.8584067345896352,0.118391660461653,0.5441210272785915,0.3579395745216591,2,1,4.446258805470712
22900,22659,0.0367362428842504,0.0507779886148007,0.0144971537001897,0.3946280991735537,7.771637080136876,1.0,0.0126317611772627,1.5679981348479062,0.9045570076663142,0.1985446985446985,0.3622441393420414,0.3400644232788545,1,1,4.446141300680169
21931,21929,0.0859203036053131,0.0621631878557874,0.0273244781783681,0.3180212014134275,5.115908826156176,1.0,0.0219833982047247,1.3751700406052445,0.8801544465664701,0.2262727844123193,0.2728172004388076,0.3787908204869336,1,1,4.445603716414934
"21934, DOT",22197,0.0166982922201138,0.0988994307400379,0.0107020872865275,0.640909090909091,6.480412335170587,1.0,0.0090506356916274,2.509393990344199,0.8600502010505541,0.1020260492040521,0.601497411786327,0.3745604548942999,2,1,4.444956965172548
"20726, 23209, 23206",20725,0.0140417457305502,0.1147628083491461,0.0100189753320683,0.7135135135135136,6.217288717288718,1.0,0.0084075051579057,3.089978876517132,0.8511092448736792,0.0843450479233226,0.6763731921924497,0.4004075504075504,3,1,4.4445372012939535
"47566, 20728",22383,0.0170018975332068,0.0934345351043643,0.0106261859582542,0.625,6.689175467099919,1.0,0.009037621566347,2.4175079063883618,0.8652150413095514,0.1064638783269961,0.5863508874748828,0.3693643379366368,2,1,4.442526401299728
"22383, 20725","22384, 20728",0.0488045540796963,0.0371916508538899,0.0157874762808349,0.3234836702954899,8.697749706414447,1.0,0.013972354345423,1.4231856747148248,0.9304373112524246,0.2248648648648649,0.2973509937834513,0.3739867331069286,2,2,4.441932748806316
"22662, 20728",20726,0.0205692599620493,0.0739278937381404,0.0111574952561669,0.5424354243542435,7.33735802450427,1.0,0.0096368531914204,2.023915651588419,0.8818501672212592,0.133879781420765,0.5059082629183803,0.3466797244974503,2,1,4.440730992851315
"20726, 22382","22662, 20725",0.0355218216318785,0.0268690702087286,0.0114611005692599,0.3226495726495726,12.008215027282825,1.0,0.010506662249891,1.4366727922470504,0.950486695292838,0.225037257824143,0.3039472833365665,0.3746016224829784,2,2,4.440540891630973
"22383, 23206, 23207",20725,0.0151802656546489,0.1147628083491461,0.010550284629981,0.695,6.055968915343915,1.0,0.0088081547119674,2.902417021806078,0.8477426151564297,0.0883661792752701,0.6554595730086599,0.3934656084656084,3,1,4.440507605820096
"20727, 23206, 20725",23209,0.0202656546489563,0.0793168880455408,0.0113092979127134,0.5580524344569288,7.035732845904342,1.0,0.0097018892517526,2.0832406007783097,0.8756132714117253,0.1281169389509888,0.5199786334682635,0.3503180832571725,3,1,4.440378509176279
"21928, 20713",22386,0.01707779886148,0.086831119544592,0.0103984819734345,0.6088888888888889,7.012334887334887,1.0,0.0089155975789348,2.334806796618941,0.872290956232562,0.1112012987012987,0.5716990367476612,0.3643220668220668,2,1,4.439873953207272
22662,"22383, 22382",0.050246679316888,0.0393168880455407,0.0163946869070208,0.3262839879154078,8.298825368311773,1.0,0.0144191438416585,1.4259466818696231,0.9260310018321688,0.2240663900414937,0.298711506738208,0.3716362024519124,1,2,4.439310425929731
"22411, DOT","85099B, 21928",0.0272485768500948,0.0396204933586337,0.0109297912713472,0.4011142061281337,10.123907405628662,1.0,0.0098501892132258,1.6036104320197695,0.9264688670411984,0.1953867028493894,0.3764071497461599,0.3384881375468255,2,2,4.438416727111784
"20725, 20728","20726, 20727",0.0412144212523719,0.0327134724857685,0.0135104364326375,0.3278084714548803,10.02059538612076,1.0,0.0121621695969812,1.4390043409321307,0.938901825931645,0.2236180904522613,0.3050750636705938,0.3704007554490178,2,2,4.437956873422283
"85099B, DOT",22196,0.0361290322580645,0.0345351043643263,0.0125996204933586,0.3487394957983193,10.09811616954474,1.0,0.0113519005937442,1.482455775234131,0.9347429880163224,0.2169934640522875,0.3254436208445642,0.356787330316742,2,1,4.437097398752636
22413,21175,0.0298292220113852,0.0583681214421252,0.0132068311195445,0.4427480916030534,7.585443572002898,1.0,0.0114657554666599,1.6897777546723505,0.8948615779733353,0.1761133603238866,0.4082061991673568,0.3345079859835813,1,1,4.435435869383241
"20726, 22382",23206,0.0355218216318785,0.0744592030360531,0.0160910815939278,0.452991452991453,6.083753713723133,1.0,0.0134461550648293,1.6920042694497153,0.8664040470933417,0.1713823767178657,0.4089849428540588,0.3345487336313024,2,1,4.434522566203975
"22383, 20727, 23207",20725,0.0150284629981024,0.1147628083491461,0.0104743833017077,0.696969696969697,6.073132114798782,1.0,0.0087496746828743,2.9212827324478186,0.8480857436735898,0.0877862595419847,0.6576846229594236,0.3941197691197691,3,1,4.433585494191522
"23207, 23208",22383,0.020796963946869,0.0934345351043643,0.0121442125237191,0.583941605839416,6.249740582399924,1.0,0.0102010578657612,2.1789380472053,0.8578336950623983,0.1189591078066914,0.541060838658264,0.3569586177044359,2,1,4.432010385446812
21930,85099C,0.0513092979127134,0.0658823529411764,0.0197343453510436,0.3846153846153846,5.837912087912088,1.0,0.0163539680767942,1.517941176470588,0.8735258820705655,0.2024922118380062,0.3412129432280566,0.3420772775611485,1,1,4.431052818149582
"23199, 22386","21931, 22411",0.0271726755218216,0.039089184060721,0.010853889943074,0.3994413407821229,10.218717795736836,1.0,0.0097917322281792,1.6000282423547063,0.9273386362408756,0.1958904109589041,0.3750110319750766,0.3385556218473722,2,2,4.430317284619857
"22697, 85099B, DOT",22961,0.0172296015180265,0.0818216318785578,0.010246679316888,0.5947136563876652,7.268415976723088,1.0,0.0088369252040658,2.2655053213431238,0.877538072517992,0.1153846153846153,0.5585973731427204,0.3599727836669309,3,1,4.42925649050908
"22662, 23206",20727,0.0171537001897533,0.0920683111954459,0.0106261859582542,0.6194690265486725,6.728363087204254,1.0,0.0090468737510306,2.385960019416619,0.8662345685822403,0.1077752117013086,0.5808814934608562,0.3674426748571887,2,1,4.429007624026549
"22355, 22384",20727,0.0171537001897533,0.0920683111954459,0.0106261859582542,0.6194690265486725,6.728363087204254,1.0,0.0090468737510306,2.385960019416619,0.8662345685822403,0.1077752117013086,0.5808814934608562,0.3674426748571887,2,1,4.429007624026549
"85099B, 21931, 22411",22385,0.0292220113851992,0.0500948766603415,0.0123719165085388,0.4233766233766233,8.451495474222746,1.0,0.0109080434524302,1.6473579841701285,0.9082176930788528,0.1848072562358276,0.3929674001587704,0.3351731601731601,3,1,4.4268766259320795
"21212, 20727",22356,0.0211764705882352,0.0541935483870967,0.010246679316888,0.4838709677419355,8.928571428571429,1.0,0.0090990512333965,1.8325,0.9072115384615383,0.1573426573426573,0.4542974079126876,0.3364732989970181,2,1,4.426848783217743
"85099B, 20712","22379, DOT",0.0397722960151802,0.0255787476280834,0.0121442125237191,0.3053435114503817,11.93739098919519,1.0,0.0111268870013574,1.4027382863815503,0.9541795115010672,0.2282453637660485,0.287108643352452,0.3900604797607991,2,2,4.426571393939413
"22379, 21931","85099B, 22411",0.0220113851992409,0.0501707779886148,0.010246679316888,0.4655172413793103,9.278653033543742,1.0,0.009142350996835,1.7770998347309783,0.912306874200549,0.1654411764705882,0.4372854127515114,0.3348766237153737,2,2,4.425922961102765
"22411, 23203",23200,0.0233017077798861,0.04280834914611,0.0100948766603415,0.4332247557003258,10.120099567999633,1.0,0.0090973690179995,1.6888381425985302,0.9226869240243912,0.1802168021680217,0.4078769452344614,0.3345201792686026,2,1,4.425874225277232
"20727, 20719",20725,0.0214800759013282,0.1147628083491461,0.0132827324478178,0.6183745583038869,5.388283601622824,1.0,0.0108176186138285,2.3196493077517744,0.8322897921191437,0.1080246913580247,0.5689003520238112,0.3670576495223138,2,1,4.42577655506396
"20727, 20728","20726, 22384",0.038785578747628,0.0295256166982922,0.0125237191650853,0.3228962818003913,10.936140135527394,1.0,0.0113785510335614,1.433272860887782,0.9452210034648444,0.2244897959183673,0.3022961452150912,0.3735304031109926,2,2,4.422424537811132
"85099B, 21930, 21931",85099C,0.0194307400379506,0.0658823529411764,0.0103225806451612,0.53125,8.063616071428571,1.0,0.0090424377720727,1.99278431372549,0.8933445039909299,0.1376518218623481,0.4981895465994962,0.3439660138248848,3,1,4.421983006912403
"21731, 23199",85099B,0.0140417457305502,0.1467172675521821,0.010853889943074,0.7729729729729731,5.268452622306735,1.0,0.0087937233778251,3.7585072738772944,0.8217294637617962,0.0724050632911392,0.7339369257177477,0.4234756225444275,2,1,4.420107192104227
22327,20727,0.0211764705882352,0.0920683111954459,0.0122201138519924,0.5770609318996416,6.267747549693139,1.0,0.0102704319678535,2.146719840478565,0.8586359292881032,0.120961682945154,0.53417302940794,0.3548948517701011,1,1,4.4198590584588695
23208,20725,0.0487286527514231,0.1147628083491461,0.0229222011385199,0.470404984423676,4.098932321284346,1.0,0.0173299641016962,1.67153610894073,0.7947616966704589,0.1630669546436285,0.4017478924617964,0.3350702170795628,1,1,4.419762996688682
"20726, 22382, 22383",23206,0.0195066413662239,0.0744592030360531,0.0107779886148007,0.5525291828793774,7.420562675265847,1.0,0.0093255396447616,2.068382476693342,0.88245302438567,0.1295620437956204,0.5165304235226994,0.3486397188606877,3,1,4.4190587876183285
"85099B, DOT, 22386",21731,0.0209487666034155,0.0605692599620493,0.010550284629981,0.503623188405797,8.314831462714757,1.0,0.0092814333396944,1.8925757974487176,0.8985566334125505,0.148663101604278,0.4716195772195504,0.3389043260324724,3,1,4.417975928584314
22557,22553,0.0418216318785578,0.0406831119544592,0.0146489563567362,0.3502722323049001,8.609769889210932,1.0,0.0129475222249026,1.476490517634338,0.9224304228478366,0.2158836689038031,0.32271830529449,0.3551734295852858,1,1,4.417778523825469
"21977, 22960",21212,0.0156356736242884,0.0974573055028463,0.0101707779886148,0.6504854368932038,6.674568248495296,1.0,0.0086469673674697,2.582274931477967,0.863681822209793,0.0988200589970501,0.6127445657276899,0.3774234038048573,2,1,4.415856283781857
"23206, 23208",20725,0.0268690702087286,0.1147628083491461,0.0154079696394686,0.5734463276836158,4.996795877798703,1.0,0.0123243996845846,2.075324277115247,0.8219569725315955,0.1220685508117859,0.5181475921488158,0.3538527934714375,2,1,4.414990755222623
"20726, 20725","22384, 20727",0.039089184060721,0.0403795066413662,0.013965844402277,0.3572815533980583,8.848091101540259,1.0,0.0123874424348915,1.493065118065548,0.9230630537811664,0.2132097334878331,0.3302368477433692,0.3515731075260968,2,2,4.4149661551371
"20727, 23206, 23207",20725,0.0145730550284629,0.1147628083491461,0.010246679316888,0.703125,6.126767113095238,1.0,0.0085742345955949,2.981851592929192,0.8491565893861203,0.0860420650095602,0.6646379040555603,0.3962053571428571,3,1,4.414149693080337
"20712, 22411",21930,0.0294497153700189,0.0513092979127134,0.0125237191650853,0.4252577319587629,8.288122216799854,1.0,0.0110126749457204,1.6506367372639783,0.9060276654082864,0.1835372636262514,0.3941731833392031,0.3346702860977246,2,1,4.414095098737738
21889,21790,0.0430360531309297,0.0667931688804554,0.0176091081593927,0.4091710758377425,6.125941959275293,1.0,0.0147345937946703,1.579487382820244,0.874390097146858,0.1909465020576131,0.3668831983865195,0.3364037197370531,1,1,4.413825554331117
"22197, 20712",21931,0.0164705882352941,0.0859203036053131,0.0100948766603415,0.6129032258064516,7.13339222614841,1.0,0.0086797187186069,2.361372549019608,0.8742130445731554,0.109375,0.5765174790334634,0.3651971959420951,2,1,4.413559932784949
"21931, DOT",21928,0.0292220113851992,0.0570018975332068,0.0129032258064516,0.4415584415584416,7.746381448112475,1.0,0.0112375157077582,1.6886245090684435,0.8971232120682517,0.1759834368530021,0.4078020337679063,0.3339616442146402,2,1,4.41352273541389
"20726, 20725","22384, 20728",0.039089184060721,0.0371916508538899,0.0135863377609108,0.3475728155339806,9.34545274420448,1.0,0.012132546475161,1.4757330351495437,0.9293225484744984,0.2167070217917675,0.3223706617784939,0.3564394689914801,2,2,4.413148635832876
"22383, 23209, 20727",20725,0.0155597722960151,0.1147628083491461,0.0107020872865275,0.6878048780487804,5.993273325590399,1.0,0.0089164041205635,2.835525379506641,0.8463147361341228,0.0894670050761421,0.6473316700928305,0.3905294231513743,3,1,4.411617234639239
"22383, 22662","22382, 20728",0.0251992409867172,0.0359013282732447,0.0100189753320683,0.3975903614457831,11.074530680862988,1.0,0.0091142891091675,1.6004037950664138,0.933219133639596,0.1961367013372957,0.3751576926506214,0.3383300644438218,2,2,4.4114817352908355
"22662, 22382","22383, 20725",0.028842504743833,0.0488045540796963,0.0121442125237191,0.4210526315789473,8.627322583285585,1.0,0.0107365669411548,1.6429739520441606,0.910345838218054,0.1853997682502896,0.391347623767366,0.3349431120569698,2,2,4.411454272088481
"22382, 23206","20726, 22383",0.0292220113851992,0.0332447817836812,0.0107779886148007,0.3688311688311688,11.094407875229797,1.0,0.0098065092230195,1.5316903663098056,0.9372529154599212,0.2085168869309838,0.3471265328845606,0.346516041036589,2,2,4.4103135197246335
"85099B, 20713",22411,0.0291461100569259,0.0852371916508538,0.0147248576850094,0.5052083333333334,5.927087971208074,1.0,0.0122405251162104,1.8487837810845904,0.8562391243198544,0.1477532368621477,0.4591038658867132,0.338979945829623,2,1,4.409232346702755
"20726, 22386",85099B,0.0152561669829222,0.1467172675521821,0.0114611005692599,0.7512437810945274,5.120350137568752,1.0,0.0092227574362057,3.430196584440228,0.8171677027003573,0.0761472516389309,0.7084715189397258,0.4146803489021524,2,1,4.408662701169843
22951,21975,0.0327134724857685,0.0439468690702087,0.0127514231499051,0.3897911832946635,8.869600759770627,1.0,0.0113137684577411,1.5667638761625096,0.917262185005829,0.1995249406175772,0.3617417307007933,0.3399733118545857,1,1,4.408539548268502
"22382, 20727","22383, 23206",0.0383301707779886,0.0331688804554079,0.0129032258064516,0.3366336633663366,10.149081269683032,1.0,0.0116318569540811,1.45746183692543,0.9373996007242676,0.2202072538860103,0.3138756880869435,0.3628248408364863,2,2,4.4084160098271825
"21931, DOT",22502,0.0292220113851992,0.0318785578747628,0.0106261859582542,0.3636363636363636,11.406926406926408,1.0,0.0096946303770942,1.52133369476823,0.9397967161845192,0.2105263157894737,0.3426820141833862,0.3484848484848485,2,1,4.40771349862256
22661,"22355, 20719",0.0301328273244781,0.0340037950664136,0.0110815939278937,0.3677581863979849,10.815210057574667,1.0,0.0100569634427805,1.5278904117873855,0.935733934823766,0.2088698140200286,0.3455027976580067,0.346825521770421,1,2,4.407573262223045
"22383, 22382, 20727",22662,0.0235294117647058,0.050246679316888,0.0107020872865275,0.4548387096774193,9.052114803625376,1.0,0.0095198124790713,1.742151061608075,0.91096300093993,0.1696750902527075,0.4259969631583153,0.3339148231166553,3,1,4.406319260840444
"85099B, 20712, 22386",21930,0.0258064516129032,0.0513092979127134,0.0114611005692599,0.4441176470588235,8.65569526627219,1.0,0.0101369896553834,1.7066393582522614,0.9078987763694576,0.1745664739884393,0.41405312424994,0.3337452140619562,3,1,4.405815554554551
"22383, 22382, 20725","20727, 22384",0.0245920303605313,0.0403795066413662,0.010246679316888,0.4166666666666666,10.3187656641604,1.0,0.0092536652636202,1.6450637029005148,0.9258579098902808,0.1872399445214979,0.3921208046613408,0.3352130325814536,3,2,4.405545112781934
"22379, 85099B","20712, 22411",0.0307400379506641,0.0294497153700189,0.0107020872865275,0.3481481481481481,11.821783123329515,1.0,0.0097968019184168,1.488912368466448,0.9444425931788268,0.2162576687116564,0.3283688004889225,0.3557751050019091,2,2,4.4046922065249605
"22385, 23199",85099B,0.0179127134724857,0.1467172675521821,0.0127514231499051,0.7118644067796609,4.8519470043052415,1.0,0.0101233187747768,2.961393012613013,0.8083774045981327,0.0839580209895052,0.6623210780396755,0.3993879716257332,2,1,4.404250225115327
"23209, 22382",22383,0.0257305502846299,0.0934345351043643,0.013965844402277,0.5427728613569321,5.8091246534342655,1.0,0.0115617223984531,1.9827464038685196,0.8497208090018562,0.1327561327561327,0.4956490663410566,0.3461224176809031,2,1,4.403479913948714
"22961, 22457",22960,0.0177609108159392,0.0809867172675521,0.0103984819734345,0.5854700854700855,7.229211224056585,1.0,0.0089600841107698,2.2170011150452864,0.8772531370616898,0.1176975945017182,0.5489402358827533,0.3569337306450708,2,1,4.401143887001658
"23202, 23199, 23203",85099B,0.0190512333965844,0.1467172675521821,0.0132827324478178,0.6972111553784861,4.752072929183422,1.0,0.010487587540372,2.818078497952662,0.8048998540920546,0.0871080139372822,0.6451482807428887,0.393872002934975,3,1,4.400832599960443
"20726, 20728","22383, 22382, 20725",0.0329411764705882,0.0245920303605313,0.010550284629981,0.3202764976958525,13.02358906525573,1.0,0.0097401942181046,1.4350069790628115,0.9546640060214604,0.2245557350565427,0.3031392776548794,0.3746444216874324,2,3,4.400681438798962
"23204, 23199",20724,0.0177609108159392,0.0758254269449715,0.0101707779886148,0.5726495726495726,7.552210329988108,1.0,0.0088240493430646,2.1625685009487663,0.8832762237802565,0.1219290263876251,0.5375869020744185,0.3533918533918533,2,1,4.398627570517409
"20726, 20727","22382, 20725, 20728",0.0327134724857685,0.0218595825426944,0.0100948766603415,0.308584686774942,14.11667794534674,1.0,0.0093797738082807,1.4146930198795258,0.9605859044975904,0.2269624573378839,0.293132866319536,0.3851951211652488,2,3,4.397520724060581
"85099B, DOT, 22386",21928,0.0209487666034155,0.0570018975332068,0.0103225806451612,0.4927536231884057,8.644512630502325,1.0,0.0091284611977863,1.8590534020059637,0.903241473347227,0.1526374859708193,0.4620918372108215,0.3369227503425384,3,1,4.397021852261078
"22384, 23206",22382,0.0260341555977229,0.0841745730550284,0.0135863377609108,0.521865889212828,6.199804409719575,1.0,0.0113949238286243,1.9154153746471048,0.8611232045584363,0.1406127258444619,0.4779200306960889,0.3416362809454581,2,1,4.395813988456021
